timestamp,mac,frequency,length,rssi,crc,expected,srcmac,transctr,pkctr,nbpackets,txpower,txifdur,txpksize,txfillbyte
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.38,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.39,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.39,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.39,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.39,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.39,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.39,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.40,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.41,05-43-32-ff-03-dd-a4-84,15,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.42,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.43,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.43,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.43,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.43,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.43,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.43,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.44,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.45,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.46,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.47,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a6-85,17,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a6-85,17,100,-39,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.48,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.49,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.50,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.51,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.52,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.53,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.54,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.55,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.56,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.56,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.56,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.56,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.56,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.56,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.19.57,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.19.58,05-43-32-ff-03-dd-a6-85,21,100,-41,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a6-85,21,100,-40,1,1,05-43-32-ff-03-dd-a4-84,2,9,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,0,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,1,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,2,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,3,10,0,100,100,0x0a
2017-01-18_16.19.59,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,4,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,5,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a4-84,22,100,-36,1,1,05-43-32-ff-03-dd-a6-85,2,6,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,7,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,8,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a4-84,22,100,-37,1,1,05-43-32-ff-03-dd-a6-85,2,9,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,0,10,0,100,100,0x0a
2017-01-18_16.20.00,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,1,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,2,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,3,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,4,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,5,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-37,1,1,05-43-32-ff-03-dd-a4-84,2,6,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,7,10,0,100,100,0x0a
2017-01-18_16.20.01,05-43-32-ff-03-dd-a6-85,22,100,-38,1,1,05-43-32-ff-03-dd-a4-84,2,8,10,0,100,100,0x0a
